297521926832795648	20425832	Sat Feb 02 01:48:49 +0000 2013			<a href="https://sopresto.mailchimp.com" rel="nofollow">Social Proxy by Mailchimp</a>	false		Phoenix	From a contact message:  http://t.co/wktrVHaE #Girlslikeus #trans #transgender #lgbt #glbt	Toni D'orsay
297711471490641921	604607829	Sat Feb 02 14:22:00 +0000 2013	297700199239917570	219015167	web	false		#GirlsLikeUs	@amywok1 I bet! Soo want to see this too. Is there a charge ?	Lisa Quinn
297712272732729344	71955975	Sat Feb 02 14:25:11 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Atlanta, GA	It's rehearsal with my Jewel Box Girls today! They are going to be part of my Gypsy Rose Lee tribute number!!! #gypsy #girlslikeus	Fonda Lingue
297723983044939776	28944428	Sat Feb 02 15:11:43 +0000 2013			<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	false		World Wide	#Transgender basketball player appreciated Santa Cruz's class of fans http://t.co/FkBeI1Ow #trans #girlslikeus #... http://t.co/Z8mq6ACz	TG World News
297801930279903234	488022135	Sat Feb 02 20:21:27 +0000 2013			web	false		Queens	RT @MinaCaputo: There are more of US than you think. #girlslikeus	Sprague Sisters
297809727482650625	20425832	Sat Feb 02 20:52:26 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Phoenix	Phoenix Trans Resource Guide: http://t.co/2ViM3L1e Add to your Amazon Kindle or iBooks app #girlslikeus	Toni D'orsay
297816778120261632	26164728	Sat Feb 02 21:20:27 +0000 2013			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	false		Springfield, MA	RT @smartassjen: First-ever Trans 100 list spotlights vital voices in the #trans community http://t.co/hyncIpjD #transchat #girlslikeus	TBC 2012
297818447360950272	1110806143	Sat Feb 02 21:27:05 +0000 2013			<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	false			RT @MsIsisKing: Someone made this and I had to repost. #GirlsLikeUs rock and don't let ANYONE tell you otherwise. Follow… http://t.co/v1 ...	Jessica Ferguson
297819437267042304	52611769	Sat Feb 02 21:31:01 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		International	The #Trans100 internationally... #trans #transgender #wehappytrans #girlslikeus #boyslikeus #lgbt #glbt http://t.co/NDEhX8Ri #wehappytrans	The Spectrum Cafe
297823803474579456	349104452	Sat Feb 02 21:48:22 +0000 2013			web	false		I'm out of your mind…	Every transwoman I've ever known. #PeopleStrongerThanTheRyback #GirlsLikeUs	Fearless Smurf™
297840307888877568	604607829	Sat Feb 02 22:53:57 +0000 2013			web	false		#GirlsLikeUs	Really wish I hadn't looked at a new followers pictures before I blocked him. A semi was all he could mange. Twat....:(	Lisa Quinn
