483778887802159104	703454281	Tue Jul 01 01:07:29 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		tucson usa	RT @Lavernecox: Had a blast on this shoot for #Emmy magazine for @OITNB #oitnb #girlslikeus http://t.co/WvUQCiTlmk	amy	amyGizmonic
483864674190893056	707886164	Tue Jul 01 06:48:22 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		AL☀️	RT @janetmock: Celebrating @Lavernecox's @TIME cover tonight in NYC. Sisterhood in action! #girlslikeus #twoc http://t.co/IF7nWAEDqE	July Baby. 	AyyThereDelilah
483926598681649152	357109648	Tue Jul 01 10:54:26 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		Moscow Russia	RT @Sienna_Tgirl: Morning #girlslikeus #hormones #transgender #transsexual #proud #tgirl 🌹💋❤️💗 http://t.co/bvVAdSWHye	Artur	Avetartmin
483928678905049088	1197661260	Tue Jul 01 11:02:42 +0000 2014			<a href="https://dev.twitter.com/docs/tfw" rel="nofollow">Twitter for Websites</a>	0		Pennsylvania, RFD	Part Time Peer Outreach Worker | @Mazzonicenter  http://t.co/8xj0F4Cc0R #girlslikeus #twoc	Fran Luke	FranLuke123
483945808614920192	214186777	Tue Jul 01 12:10:46 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Albany NY	RT @miss_sudo: John Oliver, you are AMAZING! A true LGBT ally. https://t.co/iOSPzv7Gyk #girlslikeus #boyslikeus #LGBT	Terence Tolman	TWTdip
483970311785021440	2512994052	Tue Jul 01 13:48:08 +0000 2014			<a href="http://tweetlogix.com" rel="nofollow">Tweetlogix</a>	0		lower east side, ny	RT @TweetTrina4Lyfe: follow these # for twoc #girlslikeus #twoc #tgirlsrock #blacktranseverything #redefiningrealness #genderproud #OITNB #…	femme as in fuck u.	vaganja
483982772797964289	370833462	Tue Jul 01 14:37:39 +0000 2014			<a href="https://twitter.com/download/android" rel="nofollow">Twitter for Android Tablets</a>	0			#Girlslikeus Transgender at 11: Listening to Jazz: http://t.co/gBpgxayn58	EdenXxx  	Edenimagica
483992218777440256	370833462	Tue Jul 01 15:15:11 +0000 2014			<a href="https://twitter.com/download/android" rel="nofollow">Twitter for Android Tablets</a>	0			#Girlslikeus all opinions should be @least given fair consideration? Why should one section of the Trans community be bullying another?	EdenXxx  	Edenimagica
484012791628832769	2391319129	Tue Jul 01 16:36:56 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		allinclusivesex@gmail.com	RT @Sienna_Tgirl: #girlslikeus 💗💋❤️💔💋 http://t.co/2CPVz6SKMF	GIANNI	hobbysex2
484062582308085760	18924291	Tue Jul 01 19:54:47 +0000 2014	484041291332722688	1959927270	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		New York City	@HeiressOfMusic I don't know where to point you but am sure the #girlslikeus hashtag may have guidance	Janet Mock	janetmock
484065358672711680	2597360856	Tue Jul 01 20:05:49 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			RT @THEMiaIsabella: Sending my &lt;3 to all for #LGBTPrideMonth #Girlslikeus #pride2014 xoxo @THEMiaIsabella http://t.co/slv21Fm0jz	tate richmond	kapo0023
