435205332785442816	370833462	Mon Feb 17 00:13:31 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			#Girlslikeus In my opinion &amp; in my life   faced with the odds, I'm doing ok!	EdenXxx  	Edenimagica
435209145353248768	129797788	Mon Feb 17 00:28:40 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0		LDN/Surrey	I'm a barbie girl! #behindthescenes #lfw #girlslikeus http://t.co/KE5zmvkh65	CHLOE SUMMER KELLY	chloesumerkelly
435216346952241152	37928194	Mon Feb 17 00:57:17 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0		Idaho Falls	You can be cute and make your workout you bitch! #getfit #girlslikeus http://t.co/2Fzgd7hLUk	Danielle	mtnbiker1096
435271078273773568	1713188785	Mon Feb 17 04:34:46 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Chicago	Finished reading #RedefiningRealness tonight!  Thankyou @janetmock for such a personal look into your past and advocating for #girlslikeus	Aeva Palecek	ladyaeva
435388288291979265	730236126	Mon Feb 17 12:20:31 +0000 2014			web	0			its #terfmonday and I am anointing my erect penis with various lotions and oils #girlslikeus #justicefordrv #trans	Thanatos	Femonade
435402179697184768	466828697	Mon Feb 17 13:15:43 +0000 2014	435395625446674433	858513841	<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>	0		#girlslikeus	@Transfeminazgul precis. Att som självidentifierad kvinna läsas som man leder inte till privilegier utan leder till transhat	Maja Karlsson	maja_karlsson
435402934957113344	466828697	Mon Feb 17 13:18:43 +0000 2014			<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>	0		#girlslikeus	RT @TheSalazarBros: Det blir premiär för remixen i @karleksattacken med Ametist på torsdag ca kl 18.40.   Lyssningsinfo:… http://t.co/I584K…	Maja Karlsson	maja_karlsson
435448380043833344	15249499	Mon Feb 17 16:19:18 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Maryland	Learn more about the Fairness for All Marylanders Act here: http://t.co/x4Soe5psGO #FAMA2014 #mdpolitics #teamjanet #girlslikeus	nealcarter	nealcarter
435451882308255744	426211079	Mon Feb 17 16:33:13 +0000 2014	435445770754334720	61090648	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		The world.  	@AmazonEve @janetmock @Lavernecox  is this question not allowed?  #girlslikeus	Erika Ervin	ErikaESoaring
435457376737452032	134150952	Mon Feb 17 16:55:03 +0000 2014	435456625542168577	22009627	web	0		⚴ #girlslikeus	@kimhorne @BethanyBlack I enjoyed Hit &amp; Miss, but yeah, it's got some problems.	Katherine Vortex	Hypatian
435481112618749952	466828697	Mon Feb 17 18:29:22 +0000 2014		858513841	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#girlslikeus	@Transfeminazgul älskar nya namnet!	Maja Karlsson	maja_karlsson
435491585401163776	100859077	Mon Feb 17 19:10:59 +0000 2014			web	0		Chicago	What was worth 90 minutes of shivering &amp; slogging through snow? Good 2 hours w/ @SmartAssJen talking Chicago trans activism #girlslikeus	Christina Kahrl	ChristinaKahrl
435502188664606720	604607829	Mon Feb 17 19:53:07 +0000 2014	435500227798532096	111856225	web	0		#GirlsLikeUs 	@guypeds @snikarts Haha, I wish..	Lisa Quinn	lisaquinn345
