328674171922030592	967033308	Mon Apr 29 00:56:43 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @HIGHDEFBeauty: @xoCAMILLAxo lol! No its her assisstant. I admin this page	CAMI
328675115443298304	63112528	Mon Apr 29 01:00:28 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		New York City	Let's remember #BrandyMartell on the 1 year anniversary of her murder. What's does justice look like for #girlslikeus?http://t.co/6xIazg3DnO	Laverne Cox
328676461936521219	718940708	Mon Apr 29 01:05:49 +0000 2013			web	false			RT @Lavernecox: Let's remember #BrandyMartell on the 1 year anniversary of her murder. What's does justice look like for #girlslikeus?http:…	Lee Kalba
328708770878341122	967033308	Mon Apr 29 03:14:12 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @sparkygreg: BLACK WIDOW "What difference, at this point, does it make?" Heroes families have the answer Hillary! #tcot #Benghazi http:/…	CAMI
328727745880272896	271688185	Mon Apr 29 04:29:36 +0000 2013			web	false		Red State California	RT @ShelbyKnox: RT @TransGRiot #blackprivilege is being a #trans #girlslikeus in a gayborhood and white people presuming you're a sex worke…	Toongrrl
328740781638701056	71955975	Mon Apr 29 05:21:24 +0000 2013			<a href="http://instagram.com" rel="nofollow">Instagram</a>	false		Atlanta, GA	Shoeporn #legs #shoeporn  #trans #transsexual  #girlslikeus http://t.co/AfErJuyKzE	Fonda Lingue
328742518059569152	967033308	Mon Apr 29 05:28:18 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	2 out of 10 married men are really pissed at me right now!	CAMI
328748020931887105	967033308	Mon Apr 29 05:50:10 +0000 2013	328726754485215234	393305723	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	WTH?  You would think with all of our technology we'd soothe the conspiracy theorists skepticism...  The opposite is occuring! @DefeatObama	CAMI
328749023580258304	967033308	Mon Apr 29 05:54:09 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @AdamAdamleslie: Judgment Day is every day you're with a woman.	CAMI
328749665141010433	343600277	Mon Apr 29 05:56:42 +0000 2013			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	false		Bay Area, CA, USA	Help make the documentary Assigned Sex happen! Only six days left! http://t.co/mnqsKF2U7D #girlslikeus	Amy Dentata
328750034076200960	967033308	Mon Apr 29 05:58:10 +0000 2013	328749529769836544	94013971	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	lol...   Are you in the panty wearing group, the boxer wearing group, titey whities or placebo?  @CoachDB18	CAMI
328755948057411584	594454673	Mon Apr 29 06:21:40 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Devon, UK	RT @AmyDentata: Help make the documentary Assigned Sex happen! Only six days left! http://t.co/mnqsKF2U7D #girlslikeus	AnarchoCommuniSabine
328757063796805633	967033308	Mon Apr 29 06:26:06 +0000 2013	328756507598520322	94013971	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	uuuh...  ya...  of course!  @CoachDB18	CAMI
328758846577340416	967033308	Mon Apr 29 06:33:11 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	FOLLOW THIS CHICK NOW&gt;&gt;&gt;&gt;@kidderperson   ...or out comes the leather riding crop and the nipple clamps you naughty naughty Tweeters!	CAMI
