345357439765446656	967033308	Fri Jun 14 01:50:04 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @InsideMissEmily: Shutting the fuck up is the best gift you can give him this fathers's day.	CAMI
345399063757336577	53665207	Fri Jun 14 04:35:28 +0000 2013		37093408	<a href="http://stone.com/Twittelator" rel="nofollow">Twittelator</a>	false	[40.859746,-73.926886]	Manhattan 10040	THATS GREAT !! ➤➤RT@chanelintl11 The #NYtimes is writing an article on me and the work I do  @HispanicNewYork  #girlslikeus #foxnews #latism	Brooke Cerda
345425748225556480	967033308	Fri Jun 14 06:21:30 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @kirk_pj: @TedCruz LongTerm Unemployed CITIZENS &amp; 25 Million Seeking Jobs is TOP US Problem, Not AMNESTY for 11 Million ILLEGAL http://t…	CAMI
345509344911179777	16309982	Fri Jun 14 11:53:41 +0000 2013			web	false		Bournemouth, UK	Even the most friendly cis firends and allies out there can easily overlook the obvious when it comes to T* people. #girlslikeus	Anna-Jayne Metcalfe
345535282185134080	16061378	Fri Jun 14 13:36:45 +0000 2013			web	false		Diablo Valley, California	The Princess is updated. Today's strip: Cousin/Sister. http://t.co/ABVkxSrGfq #transgender #webcomic #girlslikeus	Christa Smith
345561446345752576	96041733	Fri Jun 14 15:20:43 +0000 2013			web	false		Boston	RT @janetmock: Coffee date w/ @SmartAssJen basking in our White House afterglow: http://t.co/rMXrXXo5U7 http://t.co/tOf3auYUYo #girlslikeus…	Gregory Storella
345596955570872320	967033308	Fri Jun 14 17:41:49 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @SuzieWilliams: #FF Awesomeness!@TheBigRuss77 @xoCAMILLAxo @Revenant0202 @Ranger1325 @dd_cain @vcortesusmc @forewit @CounterMoonbat @Can…	CAMI
345597202778959872	967033308	Fri Jun 14 17:42:48 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @CandiLissa: @SuzieWilliams Thank you Suzie! :D @xoCAMILLAxo @Revenant0202 @Ranger1325 @dd_cain @vcortesusmc @forewit @CounterMoonbat @C…	CAMI
345620347242020864	32171756	Fri Jun 14 19:14:46 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Arizona	"@TheAdvocateMag: Social Security Removes Surgical Requirement for Gender Marker Change http://t.co/TEc3or9gM7" #girlslikeus #trans #fb	Abby Jensen
345630148978147328	967033308	Fri Jun 14 19:53:43 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @SenTedCruz: This Flag Day &amp; 238th birthday of US Army, celebrate the symbol of our nation &amp; those who fought for liberty http://t.co/Vr…	CAMI
345653112746422272	604607829	Fri Jun 14 21:24:58 +0000 2013			web	false		#GirlsLikeUs 	Up or down anyway you wanna roll. Love this guitar. http://t.co/8ULSdJTr0r	Lisa Quinn
345682573642579971	967033308	Fri Jun 14 23:22:02 +0000 2013	345681972477194240	386356917	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Well, the ideas of Big Gov't vs Limited Gov't and Capitalism vs Socialism are all great debates! @AbbieKPope @LeMarquand @examinercom	CAMI
345685358844989440	967033308	Fri Jun 14 23:33:06 +0000 2013	345684517362733057	967033308	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	THE BEST is not a Gov't that spies on its citizens and illegally targets its "political nemesis!" @LiberateTheUSA @LeMarquand @AbbieKPope	CAMI
345685723636178945	967033308	Fri Jun 14 23:34:33 +0000 2013	345684442393743360	386356917	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Congress is not Right-wing...  the Senate is  Democrat Majority...  and Democrats had both the House and Senate dont forget! @AbbieKPope	CAMI
345687611253350400	967033308	Fri Jun 14 23:42:03 +0000 2013	345687349692354560	967033308	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	I get frustrated too Abbie. have the same attitude with Extremists from both sides! @AbbieKPope @LiberateTheUSA @LeMarquand @examinercom	CAMI
345691159676473344	967033308	Fri Jun 14 23:56:09 +0000 2013	345690796294549505	967033308	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	I certainly hope other TGs who have different views than I do will still follow me!  Its about sharing knowledge....  @AbbieKPope	CAMI
