325050423356559361	967033308	Fri Apr 19 00:57:14 +0000 2013	325036272290758656	1187297125	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA	I do the same thing when I shave my genitalia!   @UberPaki	CAMI
325051241136787456	967033308	Fri Apr 19 01:00:29 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA	RT @N0pantz: Men with poodles, explain yourselves.	CAMI
325054923861540864	24535680	Fri Apr 19 01:15:07 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Jersey City	RT @ZJemptv: "People will still know that you're a guy" http://t.co/jZmSiral2D #girlslikeus	TO'Malley Cat
325103326142291968	105541906	Fri Apr 19 04:27:27 +0000 2013			<a href="http://bitly.com" rel="nofollow">bitly</a>	false		New York City	#Transgender patient 'humiliated' by nurse http://t.co/ZT2oGGEuFR #trans #girlslikeus #hongkong	TransNewsDaily
325135345312227328	535560719	Fri Apr 19 06:34:41 +0000 2013			<a href="http://instagram.com" rel="nofollow">Instagram</a>	false		Bournemouth	Blue eyes and happy eyes.  #ilovebeingafemale  #girlslikeus #livingmylife http://t.co/yojpnskMeE	Debbie Louise Cannon
325208741601480704	201225794	Fri Apr 19 11:26:20 +0000 2013			web	false		uk	#radfem2013 #girlslikeus bc objecting to the female role has become queer, not radical. its a call to get your "gender" questioned.	LyndOrion
325222729374629889	604607829	Fri Apr 19 12:21:55 +0000 2013	325213227933921280	988666668	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		#GirlsLikeUs 	@Randomsarahxx hehe, now there's a good epitaph :) "the best kind of twat"	Lisa Quinn
325273665044377602	967033308	Fri Apr 19 15:44:19 +0000 2013	325254303554084864	119972954	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA	SMH! @ReignOfApril Why'd you call @richardgrenell an Islamophobe? He stated he'd like to have gun in the event he was attacked by a radical!	CAMI
325281021706764289	967033308	Fri Apr 19 16:13:33 +0000 2013	325280383300145152	391555496	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA	So then why does it matter if he specifically defines the type of terrorism?  @Rolltide_mn @reignofapril @richardgrenell	CAMI
325285568550404096	967033308	Fri Apr 19 16:31:37 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA	RT @LOL_Duuuval: yup term is now, ancient-european-ish american two hyphens &gt; one hyphen @xoCAMILLAxo @Rolltide_mn @ReignOfApril @Richar…	CAMI
325293122613551105	861921865	Fri Apr 19 17:01:38 +0000 2013			<a href="http://www.tumblr.com/" rel="nofollow">Tumblr</a>	false			A McDonald's Sounds Off On Controversial #Transgender Bathroom Issue #trans #lgbt #girlslikeus #mtf #ftm … http://t.co/RWMe2mYyTb	TrangenderTrio
325303679328595968	52611769	Fri Apr 19 17:43:35 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		International	RT @tonidorsay: :Former: - um, no.:  http://t.co/GaAp4kx3EM #Trans #transgender #girlslikeus #boyslikeus #gqslikeus #lgbt #glbt	The Spectrum Cafe
325307114530684928	52611769	Fri Apr 19 17:57:14 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		International	RT @tonidorsay: Past Blast: http://t.co/AJoaVTnJ0c #girlslikeus #boyslikeus #gqslikeus #trans #transgender Oppression in action	The Spectrum Cafe
325359581318500354	301553799	Fri Apr 19 21:25:43 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false	[37.77603915,-122.4199757]	SF Bay Area	At @SFHumanRights Commission for community meeting to address safety issues for #trans women in the city's Mission district #GirlsLikeUs	Tracy Garza
325360772333056002	319331596	Fri Apr 19 21:30:27 +0000 2013		349104452	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		dweller of many realms..	@pansgrrl thanx, nice to meet cha.#girlslikeus	EmpressMermaid )O(
325389792718233601	236604567	Fri Apr 19 23:25:46 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Cranston, Rhode Island	#IAmABadAss Transgender girl #GirlsLikeUs Fellow Trans ondi idividuals RETWEET!! http://t.co/DvedURvywk	Hailee Malo 
