236015042426982400	14727193	Thu Aug 16 08:22:25 +0000 2012			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	false		San Francisco	19 y.o #Transgendered Woman Found Stabbed To Death On West Side in Chicago... When will this end? http://t.co/fbDOIxz0 #girlslikeus	Cecilia Chung
236081631260205056	18924291	Thu Aug 16 12:47:01 +0000 2012		555677659	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@ericainchoate quoted: "you wanna hear something sad? i had no plan for life after 30 because i didn't think i'd get there." #girlslikeus	Janet Mock
236082000438624256	18924291	Thu Aug 16 12:48:29 +0000 2012	236079697585401857	555677659	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@ericainchoate I look back on my teen years &amp; realize every woman guiding me was under 30 w/ no beyond street level plans. #girlslikeus	Janet Mock
236105932810121217	307135863	Thu Aug 16 14:23:35 +0000 2012			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		New York	RT @janetmock: 19 is just too young. It often feels like a miracle to see a trans woman of color even reach the age of 30. #girlslikeus	Ikaika Regidor
236116003350798337	628702721	Thu Aug 16 15:03:36 +0000 2012			web	false		Berkeley CA	RT @TransNewsDaily: Top barrister makes transition #transgender #trans #girlslikeus #australia http://t.co/5lkVgvhv	Briannabutterfly
236154440149786624	66525866	Thu Aug 16 17:36:20 +0000 2012			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Canada	RT @janetmock: @parislees Enjoyed your piece on conditional passing privilege many #girlslikeus work hard to reach/maintain for safety h ...	Jessica RS
236161452958945280	361643723	Thu Aug 16 18:04:12 +0000 2012			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Chicago	RT @janetmock: @precious_jewel @angelicaross Have yall heard of Affinity Scholars in Chicago for #girlslikeus #qwoc? http://t.co/dPDbk1DM	Van 
236182332300742658	495453471	Thu Aug 16 19:27:10 +0000 2012			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	false			RT @janetmock: @precious_jewel @angelicaross Have yall heard of Affinity Scholars in Chicago for #girlslikeus #qwoc? http://t.co/dPDbk1DM	Lisa Marie Pickens
236204612275806209	609707889	Thu Aug 16 20:55:42 +0000 2012			<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	false		United States	RT @michelew32: Had a terrific chat with a an awesome group of ladies #girlslikeus	Anna B
236222349991608321	117785031	Thu Aug 16 22:06:11 +0000 2012	236193534242340864	16421477	web	false		Boston, USA	.@AutumnSandeen @LGBTWeekly Lays out question nicely. Is "being trans" medical, or political? Both?  https://t.co/EibzagW0 #girlslikeus	Carolyn Dreamstreet
