348963890853445633	967033308	Mon Jun 24 00:40:49 +0000 2013	348940237973635073	561488294	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Well that was trippy!   Thanks Mike!  @Mikecanrant @Raging_Zombie	CAMI
348973718174846976	48109491	Mon Jun 24 01:19:52 +0000 2013			<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>	false		Burlington, VT	Cue hysteria. RT @Lavernecox: Six year old #CoyMathis wins equal access. Congratulations Coy and @TLDEF #girlslikeus http://t.co/Jpt9yJbpBx	Abbie
348978688580255746	967033308	Mon Jun 24 01:39:37 +0000 2013	348977014121840642	967033308	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Although, Twitter was full of these dumbasses during the GWB era too!  @KevinRCousins @backatone000	CAMI
349003078348967936	32793083	Mon Jun 24 03:16:32 +0000 2013			<a href="http://instagram.com" rel="nofollow">Instagram</a>	false		Chicago,IL	Feeling my #trans at #pridefestchi #community #girlslikeus #hair #chanel #wehappytrans #pride #diva… http://t.co/ycciQ7i1tb	Precious Davis
349115166853566464	432613337	Mon Jun 24 10:41:56 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Pittsburgh, PA	RT @twidx: Excited for Supreme Court rulings tomorrow so we can move on to issues that are #morethanmarriage #girlslikeus	StephanieeinahpetS
349165825938292738	23664270	Mon Jun 24 14:03:14 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		NYC	RT @carltonjones212: A touch if @LARUICCI goes a long way on @janetmock for @atriumbooks #girlslikeus #memoirs #lgbt #iLUVmyJob http://t.co…	LARUICCI
349192023284252672	53665207	Mon Jun 24 15:47:20 +0000 2013			<a href="http://stone.com/Twittelator" rel="nofollow">Twittelator</a>	false	[40.859794,-73.926328]	Manhattan 10040	THANK YOU, BEST COMPLEMENT EVER !! ➤➤RT@JanetMock congrts on your @HarlemPrideNYC "Legacy of Pride Award" You rep #GirlsLikeUs so well #twoc	Brooke Cerda
349229767846924288	632341561	Mon Jun 24 18:17:19 +0000 2013			<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>	false			Thinking how to describe a program as being for #GirlsLikeUs/trans feminine folk for people who might not know the terms...	meowmeowmeowmeow
349245345563291650	1508758562	Mon Jun 24 19:19:13 +0000 2013			<a href="http://bufferapp.com" rel="nofollow">Buffer</a>	false		Brooklyn,NY	RT @janetmock: #girlslikeus #twoc MT @JotitoDePerris Janet, we're having a pride march in Jackson Heights Tues for trans latinas https://t.…	Prerna
349272264648310784	249861960	Mon Jun 24 21:06:11 +0000 2013			<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>	false		New York NY	Keep up the good fight! #communiT #girlslikeus http://t.co/rUNIvbml5Y	Chrysalis Lingerie
349274093369032704	967033308	Mon Jun 24 21:13:27 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @WoodNikki: Put it down on me! Bwahaha U can thank my gf she took the pic http://t.co/xS6vM0CfNC	CAMI
349279789330350080	967033308	Mon Jun 24 21:36:05 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @DoninRichmond: @jonzies today Colonel Allen West should announce he is running for Rubios seat in the senate	CAMI
349298717922304000	967033308	Mon Jun 24 22:51:18 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	I'm just freeeek'n proud that @tedcruz and @DarrellIssa are on our side!   AND THEY BOTH FOLLOW ME!!!   whoop whoop...  whoop whoop...!	CAMI
349298823056728065	967033308	Mon Jun 24 22:51:43 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @Dbargen: #Freedom is... RT @Aundria_Hamby: http://t.co/U0jnxUoe9P	CAMI
349302174070738944	967033308	Mon Jun 24 23:05:02 +0000 2013	349300822766653440	262959910	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	I laughed, you win!  💋  @qwertying	CAMI
