208369197753958400	18924291	Fri Jun 01 01:27:42 +0000 2012	208340282465468417	234914019	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@XxRacheygirlxX no regrets sis! We find each other exactly when we need one another. Now is our time. #GirlsLikeUs	Janet Mock
208488529876094977	152748341	Fri Jun 01 09:21:53 +0000 2012			web	false		Roermond	My #FF goes out to these beautiful women. You rock! @janetmock @ParisLees @Lady_Muck666 @julietjacques @Ithlin @HannahBoo3131 #girlslikeus	Kim Kersten
208493068138188800	182688169	Fri Jun 01 09:39:55 +0000 2012	208275419097604097	32171756	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	false		Scranton (Throop), PA	@Arizona_Abby Another thing that causes me problems with local #girlslikeus is:Guns. I hate guns, they love 'em.	Ms. Pinky Stanseski
208493324078821377	281459712	Fri Jun 01 09:40:56 +0000 2012			<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	false		Brisbane	I stand with #girlslikeus	Catelyn Lochel ❤
208527520038010880	24675155	Fri Jun 01 11:56:49 +0000 2012			web	false		Brighton	RT @kimkersten: This is #WhatTranssexualsLookLike when playing the guitar #girlslikeus (I love these hashtags!) http://t.co/6PIWYoAX	Cass Hoskins
208573951121698817	39765360	Fri Jun 01 15:01:19 +0000 2012			<a href="http://www.nibirutech.com/" rel="nofollow">TwitBird iPad</a>	false		North London	RT @XxRacheygirlxX: Always looking for more #followers #girlslikeus #transgender #chess #comics #nerdgirl #followback #writers #author A ...	Charlotte Wills
208610961576304641	5476392	Fri Jun 01 17:28:23 +0000 2012			web	false		Walla Walla, WA	RT @laurustina: For the Love of Ashlie http://t.co/8UHTdI9b #girlslikeus	Everett M
208646655296282625	383646336	Fri Jun 01 19:50:13 +0000 2012			web	false		Canada	Since @RevealMag doesn't know how to respect #girlslikeus, I suggest we all #BoycottReveal https://t.co/BmaimqJe cc: @TransMediaWatch	Savannah
208665357626515459	576947568	Fri Jun 01 21:04:32 +0000 2012			web	false		@streamate	NCAVP: Transgender women were disproportionately murdered in 2011, representing 10% of overall survivors. #girlslikeus http://t.co/etw8MCg2	Absentia
208672504464670720	594454673	Fri Jun 01 21:32:56 +0000 2012			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Exeter, UK	#girlslikeus no longer read @revealmag after its treatment of #jennatalackova. #girlslikeus are complaining to the PCC. #boycottreveal	Naomi TechNoir
