307480425020944385	105541906	Fri Mar 01 13:20:20 +0000 2013			<a href="http://bitly.com" rel="nofollow">bitly</a>	false		New York City	Unique challenges for #transgender player http://t.co/hnaJ6pQCFf #trans #girlslikeus	TransNewsDaily
307492488107679745	41217638	Fri Mar 01 14:08:16 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Oklahoma City, OK	If a woman sees another woman's genitals in the restroom, you're doing it wrong. #girlslikeus #transpanic	Brittany Novotny
307503090901344257	32171756	Fri Mar 01 14:50:24 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Arizona	Shame on the 138 GOP Reps who voted against #VAWA. Tell them we'll remember: http://t.co/fRxkTRBqeq #p2 via @CREDOMobile #fem2 #girlslikeus	Abby Jensen
307518039610499072	604607829	Fri Mar 01 15:49:48 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		#GirlsLikeUs #InJanetWeTrust 	WTF How can this be legal? "@monaeltahawy: Christian University Kicks Out Student for Being Transgendered | Alternet http://t.co/2Jl8uiew2N"	Lisa Quinn
307519293787103232	32171756	Fri Mar 01 15:54:47 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Arizona	Denver Post: School wrong on #transgender girl http://t.co/FLmiwqmxY0 #trans #girlslikeus	Abby Jensen
307521223242444800	18634831	Fri Mar 01 16:02:27 +0000 2013			<a href="http://instagram.com" rel="nofollow">Instagram</a>	false		ÜT: 43.244273,-87.921308	Did a little shopping at last night #Akira in #Andersonville #Chicago. #girlslikeus http://t.co/bBuaWVWEZo	Angelica Ross
307542043482284032	105541906	Fri Mar 01 17:25:11 +0000 2013			<a href="http://bitly.com" rel="nofollow">bitly</a>	false		New York City	#Transgender #Mississippi Student 'Leah' Supported By High School While Students Protest http://t.co/HtBWwwSxFy #trans #girlslikeus	TransNewsDaily
307552839583014912	474314181	Fri Mar 01 18:08:05 +0000 2013	307262758573973504	1128558624	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false	[43.66659343,-79.33922311]	Toronto, Ontario, Canada	@TransInAction has it occurred to you not every #girlslikeus can have surgery due to financial or health issues. Or maybe don't want to.	Sophia Banks
307559437281931264	1230605568	Fri Mar 01 18:34:18 +0000 2013			web	false			Check out Kim's first video blog from 3 months ago! http://t.co/QRN4Cju4C1   #trans #trans* #girlslikeus #boyslikeus #glbt	Finding Kim
307560930655490048	1230605568	Fri Mar 01 18:40:14 +0000 2013			web	false			Check out the teaser trailer for #FindingKim at http://t.co/yysHXAEdxl   #trans #Trans* #transgendered #girlslikeus #boyslikeus #glbt	Finding Kim
307572187970301956	1128558624	Fri Mar 01 19:24:58 +0000 2013			web	false		Miami, FL	The expensive cost of #genderconfirmation surgery is a #myth. If you have been quoted &gt;$10k USD, please tweet me for referral. #girlslikeus	TransActions
307572745837891584	20425832	Fri Mar 01 19:27:11 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Phoenix	Go vote now for #trans people: Antonia D'orsay, Cait Brennan, &amp; Julian Melson. Vote each day. #transgender #girlslikeus #boyslikeus Please!	Toni D'orsay
307573370738835456	481638781	Fri Mar 01 19:29:40 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Phoenix, Arizona	http://t.co/aUivjldwXE Vote Cait Brennan, Antonia D'orsay, Julian Melson. #trans #transgender #girlslikeus boyslikeus	Life Made Better
307587769813827584	1128558624	Fri Mar 01 20:26:53 +0000 2013			web	false		Miami, FL	Please RT: If you are a #trans, please follow @transinaction for up to the minute news about the #transgender community and #girlslikeus	TransActions
307614290402213889	604607829	Fri Mar 01 22:12:16 +0000 2013			web	false		#GirlsLikeUs #InJanetWeTrust 	'People get what they deserve, Time is round and space is curved. Honey have you got the nerve' Amazing song, Queen Elvis - Robyn Hitchcock	Lisa Quinn
307615385212055552	475794985	Fri Mar 01 22:16:37 +0000 2013			<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	false		 Mississauga land	RT @TransInAction: @JustBiyuti I disagree. I propose we call it #transchildren. Cis children are not sexualised as such. #girlslikeus #k ...	binaohan
307620317872934912	488022135	Fri Mar 01 22:36:13 +0000 2013	307612493042298880	75642066	web	false		Queens	@SophieDarlings ((Hugs))  #youdeservetobehappy #girlslikeus	Sprague Sisters
307625652687892480	604607829	Fri Mar 01 22:57:25 +0000 2013		40101866	web	false		#GirlsLikeUs InJanetWeTrust 	@bunnyrabble FYI, not sure if you've seen this event I've been pushing for tomorrow. https://t.co/DT34rWIbsl	Lisa Quinn
