227950935127760896	433696909	Wed Jul 25 02:18:32 +0000 2012			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false			RT @janetmock: #GirlsLikeUs RT @transmediaadvoc Let's mobilize. Tweet @NYTmetro editor @carolynryan to voice complaints about this wildl ...	wildgender
227951450981011457	117785031	Wed Jul 25 02:20:35 +0000 2012	227941546069209089	349104452	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Boston, USA	@pansgrrl Perfect summary: "that article painted #GirlsLikeUs like some kind of novelty for CIS people to look at." @janetmock @metalmujer	Carolyn Dreamstreet
227958119823720448	18924291	Wed Jul 25 02:47:05 +0000 2012	227956947712868355	133041697	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@SuperJaneEyre there's no context as to WHY these women are on those streets bc no one wants to face that. It's bafoonery. #GirlsLikeUs	Janet Mock
227958472203960322	585784130	Wed Jul 25 02:48:29 +0000 2012	227957349325864961	18924291	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	false			@janetmock if you or any other #girlslikeus would like 2 make a statement we're putting together a press release, transmediaadvoc@gmail.com	Trans Media Advocacy
227961076820623360	18924291	Wed Jul 25 02:58:50 +0000 2012	227959048060944384	58846533	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@bettinasays Per NYT standard at the Metro Desk, trans women are creatures to be gawked at, rather than truly engaged with. #GirlsLikeUs	Janet Mock
227964084233048064	349104452	Wed Jul 25 03:10:47 +0000 2012			web	false		I'm out of your mind	Hmm should have tagged my new blog post with #GirlsLikeUs ;) http://t.co/Ycn3HMGv	pansgrrl
227965325608628224	18924291	Wed Jul 25 03:15:43 +0000 2012	227962113312845824	133041697	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@SuperJaneEyre from my Vill experience, there are many T-girls on Christopher, including those who pass condoms &amp; resources. #GirlsLikeUs	Janet Mock
227971956803256321	18924291	Wed Jul 25 03:42:04 +0000 2012	227966627768061952	366749007	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@cisnormativity thank you. Knowing I've got you at my side helps immensely as we school NYT - yet again. #GirlsLikeUs	Janet Mock
227977707542151169	18924291	Wed Jul 25 04:04:55 +0000 2012	227975829047607296	105637300	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@metalmujer @erinb68 I'd add they act from layers of privilege that enables them to write about #GirlsLikeUs w/o questioning their lens.	Janet Mock
227985823386189824	366749007	Wed Jul 25 04:37:10 +0000 2012			<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>	false		in the construct program	RT @pansgrrl: @janetmock @metalmujer I'm just pissed b/c that article painted #GirlsLikeUs like some kind of novelty for CIS people to l ...	Cisnormativity
227987396199849984	18924291	Wed Jul 25 04:43:25 +0000 2012	227984395011764225	4175761	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@MadMelvina NYT has been lazy (eg Lorena Escalera death). Their history is appalling when it comes to telling our stories. #GirlsLikeUs	Janet Mock
227988688162914306	18924291	Wed Jul 25 04:48:33 +0000 2012			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	Bedtime. I'll be dreaming of a world where one does not have to write about how NYT failed to fully tell our stories - again. #GirlsLikeUs	Janet Mock
228015732854775808	222847105	Wed Jul 25 06:36:01 +0000 2012			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		London, UK	RT @janetmock: Sit #GirlsLikeUs down to write about OUR lives, NOT about how we parade past u. Tell our stories properly or not at all h ...	Gods & Monsters
228020723967488002	411086899	Wed Jul 25 06:55:51 +0000 2012			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		hackney gateway to the east	i don't have a particular relationship with porn but nether the less these women are just as aesthetically amazing as we are #girlslikeus	jaye anne is...
228025702648258560	32171756	Wed Jul 25 07:15:38 +0000 2012			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Arizona	RT @janetmock: #GirlsLikeUs RT @transmediaadvoc Let's mobilize. Tweet @NYTmetro editor @carolynryan to voice complaints about this wildl ...	Abby Jensen
228099648408137728	18924291	Wed Jul 25 12:09:28 +0000 2012		366749007	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	@cisnormativity's Signatory offer to @transmediaadvoc on the dehumanizing of trans women in New York Times http://t.co/mMbDUQFI #GirlsLikeUs	Janet Mock
228099941912948736	366749007	Wed Jul 25 12:10:38 +0000 2012			<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>	false		in the construct program	POST: Signatory offer to @transmediaadvoc on the dehumanizing of trans women of color by The NY Times http://t.co/WUnV8Cwi #girlslikeus	Cisnormativity
228106929468215296	92838485	Wed Jul 25 12:38:24 +0000 2012			web	false			RT @janetmock: Sit #GirlsLikeUs down to write about OUR lives, NOT about how we parade past u. Tell our stories properly or not at all h ...	k gallagher
228117713128656896	31146036	Wed Jul 25 13:21:15 +0000 2012			<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>	false		✨ In a Class all by myself ✨	My "secret" is not a secret. U can't see my heart but does that make it a secret? #girlslikeus	  ❤Gabrielle Love❤ 
