334465700393537536	967033308	Wed May 15 00:30:11 +0000 2013	334458343781449729	34323443	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Well @Mikecanrant is about as twisted, and hilarious, as they come!    @SurvivorKrista	CAMI
334471488377860098	967033308	Wed May 15 00:53:11 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @junkyardigan: My favorite beer is the next one.	CAMI
334472234926219264	967033308	Wed May 15 00:56:09 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @McNevich: *rolls into club on heelys*  *orders root beer*  *scopes dance floor for babes*  *whispers "It's Britney, bitch"*  *rolls int…	CAMI
334478710931599360	428344439	Wed May 15 01:21:53 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Glamville	I can't believe I cried at a BlueBunny ice cream commercial! #girlslikeus #hrt	Maye Sinagain
334489729594716160	967033308	Wed May 15 02:05:40 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	I named my new puppy "Herpes" because I cant get it to heel!	CAMI
334690880193691648	74150233	Wed May 15 15:24:59 +0000 2013			<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>	false			Trans confidence: a confidence building workshop in Wakefield for all who identify as Trans* #trans #girlslikeus http://t.co/edcS5lD74f	yorkshire mesmac 
334690909339922435	967033308	Wed May 15 15:25:05 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @21LambChop: So much for "Safe and rare" ...Report Shows Houston, TX  Abortion Doc Kills Babies Born Alive http://t.co/f5zDq5fIQk @GregA…	CAMI
334759855158095873	117785031	Wed May 15 19:59:03 +0000 2013			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	false		Boston, USA	#lgbt #trans #girlslikeus #humanrights #activism ICYMI: App helps us boycott (or support) co.'s by scanning barcode http://t.co/5nhZZBysRa	CarolynColletteGray
334774535381479427	604607829	Wed May 15 20:57:23 +0000 2013	334772401705459712	19375915	web	false		#GirlsLikeUs 	@charlieashcroft Lol. I smiled as watched a robin sat outside my window earlier, feeling v proud of her self with a biggun in her beak. :)	Lisa Quinn
334777622351450114	967033308	Wed May 15 21:09:39 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @mayamanion: If I had to do it all over again, I would fuck it up just in a different way.	CAMI
334778482083119105	967033308	Wed May 15 21:13:04 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @EmilyAustinOC: Not me. Haha! http://t.co/etzUV6NjAB	CAMI
334781992992395264	604607829	Wed May 15 21:27:01 +0000 2013	334779435607793664	988666668	web	false		#GirlsLikeUs 	@Randomsarahxx Dialectical innit ;) Point is the world is constantly changing. You can influence it, that's my plan anyway. :) x	Lisa Quinn
334800422755774465	1354134260	Wed May 15 22:40:15 +0000 2013			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	false		Milwaukee, WI	Eva Odland: Razor Cut http://t.co/6rUYCI6lhB #girlslikeus #wehappytrans boy meets trans girl short story	Eva Odland
